job_id,title,company,location,country,category,salary_min,salary_max,salary_is_predicted,contract_time,created,num_skills,avg_salary,avg_salary_usd,salary_missing,data_extracted_date
5826543442,Senior Data Analyst,Confido,"New York City, New York",United States,IT Jobs,131906.97,131906.97,1,Unknown,2026-08-03 07:15:29+00:00,0,131906.97,131906.97,False,2026-09-06
5826551006,Junior Data Analyst,Sparks Wiz Limited,"Los Angeles, Los Angeles County",United States,IT Jobs,56659.16,56659.16,1,Unknown,2026-08-03 07:17:40+00:00,0,56659.16,56659.16,False,2026-09-06
5854858125,Senior Data Analyst,Job On Remote Online USA,"New York City, New York",United States,IT Jobs,143182.84,143182.84,1,Unknown,2026-08-24 21:54:12+00:00,0,143182.84,143182.84,False,2026-09-06
5854852584,Data Analyst (On-site),Palmetto Infusion Careers,"South Carolina, US",United States,IT Jobs,76179.93,76179.93,1,Unknown,2026-08-24 21:52:02+00:00,0,76179.93,76179.93,False,2026-09-06
5862744795,Senior Data Analyst,SKIMS,"Los Angeles, Los Angeles County",United States,Scientific & QA Jobs,125129.97,125129.97,1,Unknown,2026-08-31 00:02:43+00:00,0,125129.97,125129.97,False,2026-09-06
5854863707,Data Analyst I,Tanaq Management Services LLC,US,United States,IT Jobs,98668.99,98668.99,1,Unknown,2026-08-24 21:55:53+00:00,0,98668.99,98668.99,False,2026-09-06
5854862614,Data Analyst Lead,Benchmark Analytics,"Chicago, Cook County",United States,IT Jobs,154227.38,154227.38,1,Unknown,2026-08-24 21:55:34+00:00,1,154227.38,154227.38,False,2026-09-06
5860712188,Data Analyst II,Vets Hired,"California, US",United States,IT Jobs,45308.18,45308.18,1,Unknown,2026-08-29 00:01:34+00:00,0,45308.18,45308.18,False,2026-09-06
5854857034,Data Analyst III,NCMIC,"Clive, Polk County",United States,IT Jobs,71676.51,71676.51,1,Unknown,2026-08-24 21:53:57+00:00,0,71676.51,71676.51,False,2026-09-06
5862744994,APS6 Data Analyst,Softtest pays pty,"Virginia, US",United States,IT Jobs,62849.97,62849.97,1,Unknown,2026-08-31 00:02:46+00:00,0,62849.97,62849.97,False,2026-09-06
5857723061,Senior Data Analyst,Highmark Health,"Pennsylvania, US",United States,IT Jobs,69841.2,69841.2,1,Unknown,2026-08-26 22:00:50+00:00,0,69841.2,69841.2,False,2026-09-06
5857722999,Senior Data Analyst,QuinStreet,US,United States,IT Jobs,125121.5,125121.5,1,Unknown,2026-08-26 22:00:49+00:00,0,125121.5,125121.5,False,2026-09-06
5862744770,Senior Data Analyst,Bank of America Corporation,"Charlotte, Mecklenburg County",United States,IT Jobs,93785.25,93785.25,1,Unknown,2026-08-31 00:02:43+00:00,0,93785.25,93785.25,False,2026-09-06
5854864369,Data Analyst I,Augment,"Virginia, US",United States,Admin Jobs,64411.69,64411.69,1,Unknown,2026-08-24 21:56:10+00:00,1,64411.69,64411.69,False,2026-09-06
5854855100,Remote Data Analyst,Jobsultant Solutions,"Pennsylvania, US",United States,HR & Recruitment Jobs,69581.85,69581.85,1,Unknown,2026-08-24 21:53:26+00:00,0,69581.85,69581.85,False,2026-09-06
5854853027,Senior Data Analyst,Narwal,"Ohio, US",United States,IT Jobs,113911.92,113911.92,1,Unknown,2026-08-24 21:52:15+00:00,0,113911.92,113911.92,False,2026-09-06
5854863816,Remote Data Analyst,Jobsultant Solutions,"Colorado, US",United States,IT Jobs,65315.87,65315.87,1,Unknown,2026-08-24 21:55:56+00:00,0,65315.87,65315.87,False,2026-09-06
5854854999,JUNIOR Data Analyst,Job On Remote Online USA,"Pennsylvania, US",United States,IT Jobs,51537.66,51537.66,1,Unknown,2026-08-24 21:53:24+00:00,1,51537.66,51537.66,False,2026-09-06
5854857246,Remote Data Analyst,Recruit Monitor,"Phoenix, Maricopa County",United States,"PR, Advertising & Marketing Jobs",42469.88,42469.88,1,Unknown,2026-08-24 21:54:00+00:00,0,42469.88,42469.88,False,2026-09-06
5826550046,Data Analyst (REMOTE),Arsenault Inc,"Phoenix, Maricopa County",United States,IT Jobs,66073.26,66073.26,1,Unknown,2026-08-03 07:17:23+00:00,0,66073.26,66073.26,False,2026-09-06
5826550109,Remote Data Analyst,Jobsultant Solutions,"Roswell, Fulton County",United States,HR & Recruitment Jobs,68245.52,68245.52,1,Unknown,2026-08-03 07:17:24+00:00,0,68245.52,68245.52,False,2026-09-06
